ENVIRONMENTAL PROTECTION DEPARTMENT HONG KONG SPECIAL ADMINISTRATIVE REGION (CHINA) Hourly AQHI (October 2015)
Note:
1. The EPD has been reporting AQHI for individual stations on an hourly basis since 30.12.2013
2. Empty cells mean that AQHI data are not available for that period.
3. The AQHI information is based on raw data taken directly from EPD's Air Quality Monitoring Network.
"4. In case of station or equipment suspension due to maintenance, the data collection for calculation of AQHI at station will be affected, the data of a most similar station will then be adopted. Such AQHI will be marked with an asterisk (*)."
			
Date,Hour,Central/Western,Eastern,Kwun Tong,Sham Shui Po,Kwai Chung,Tsuen Wan,Yuen Long,Tuen Mun,Tung Chung,Tai Po,Sha Tin,Tap Mun,Causeway Bay,Central,Mong Kok
,22,4,4,5,4,4,4,3,4,4,4,4,4,4,4,5
,23,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4
,24,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4
,Daily Max,4,4,5,5,5,4,5,5,6,5,4,5,5,5,5
2015-10-03,01,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4
,02,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4
,03,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4
,04,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3
,05,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3
,06,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,07,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
,08,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
,09,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3
,10,3,3,3,3,3,3,2,3,2,3,3,3,4,3,3
,11,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3
,12,3*,3,4,3,3,3,3,3,3,3,3,3,4,3,3
,13,3*,3,4,3,3,3,3,3,3,3,3,3,4,3,3
,14,3,3,4,3,3,3,3,3,3,3,3,3,5,3,3
,15,3,4,4,3,3,3,3,3,3,3,3,3,5,3,3
,16,3,4,4,3,3,3,3,3,3,3,3,4,5,3,4
,17,3,3,4,3,3,3,3,3,3,3,3,4,5,3,4
,18,3,3,4,3,3,3,3,3,3,3,3,3,4,3,4
,19,3,3,3,3,3,3,3,3,2,3,3,3,4,3,4
,20,3,3,3,3,3,3,2,3,2,3,3,3,4,3,3
,21,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3
,22,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3
,23,2,3,3,3,3,3,2,2,2,2,3,3,3,3,3
,24,2,3,3,3,3,2,2,2,2,2,3,3,3,2,3
,Daily Max,4,4,4,4,4,4,3,3,3,4,4,4,5,4,4
2015-10-04,01,2,3,2,3,2,2,2,2,2,2,2,3,3,2,3
,02,2,3,2,3,2,2,2,2,2,2,2,3,2,2,2
,03,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
,04,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
,05,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
,06,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
,07,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2
,08,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2
,09,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2
,10,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2
,11,2,3,2,2,2,2,2,2,2,2,2,3,3,2,2
,12,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3
,13,2,3,3,3,2,2,2,2,2,2,2,3,3,2,3
,14,2,3,3,3,2,2,2,2,2,2,2,3,3,2,3
,15,2,3,3,3,2,2,2,2,2,2,2,3,3,2,3
,16,2,3,3,3,2,2,2,2,2,2,2,3,3,3,3
,17,2,3,2,3,2,2,2,2,2,2,2,3,3,3,3
,18,2,3,2,3,2,2,2,2,2,2,2,3,3,3,3
,19,2,3,3,3,2,2,2,2,2,2,2,3,3,3,3
,20,2,3,3,3,2,2,2,2,2,2,2,3,3,3,3
,21,2,3,3,3,2,2,2,2,2,2,2,2,3,3,3
,22,2,3,2,3,2,2,2,2,2,2,2,2,3,3,3
,23,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,24,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,Daily Max,2,3,3,3,2,2,2,2,2,2,2,3,3,3,3
2015-10-05,01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,03,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
,05,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1
,06,1,2,2,2,1,1,1,1,1,2,2,2,1,1,1
,07,1,2,2,2,1,1,1,1,1,2,1,2,2,1,2
,08,1,2,2,2,2,1,1,1,1,2,1,2,2,2,2
,09,1,2,2,2,2,2,1,1,1,2,1,2,2,2,2
,10,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2
,11,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2
,12,2*,2,2,2,2,2,2,2,1,2,2,3,3,3,3*
,13,2*,3,3,3,2,2,2,2,1,2,2,3,3,3,3*
,14,2*,3,3,3,2,2,2*,2,2,2,2,3,3,3,3*
,15,2*,3,3,3,2,2,2*,2,2,2,2,3,3,3,3*
,16,2*,3,3,3,2,2,2,2,2,2,2,2*,3,3,3*
,17,2*,3,2,3,2,2,2,2,2,2,2,2*,3,3,3*
,18,2*,2,2,3,2,2,2,2,2,2,2,2*,3,3,3*
,19,2*,2,2,3,2,2,2*,2,2,2,2,1*,3,3,3
,20,2*,2,2,3,2,2,2*,2,2,2,2,1*,3,3,3
,21,2*,2,2,2,2,2,2,2,2,2,2,1*,3,3,3
,22,2*,3,3,3,2,2,2,2,2,2,2,2*,3,3,3
,23,2,3,3,3,2,2,2,2,2,2,2,2*,3,2,3
,24,2,3,3,3,2,2,2,2,2,2,2,2*,3,2,3
,Daily Max,2,3,3,3,2,2,2,2,2,2,2,3,3,3,3
2015-10-06,01,2,2,2,2,2,2,2,2,2,2,2,2*,2,2,2
,02,2,2,2,2,2,2,2,2,2,2,2,2*,2,2,2
,03,2,2,2,2,2,2,2,2,2,2,2,2*,2,2,2
,04,2,2,2,2,2,2,2,2,2,2,2,2*,2,2,2
,05,2,2,2,2,2,2,2,2,2,2,2,2*,2,2,2
,06,2,2,2,2,2,2,2,2,2,2,2,2*,2,2,2
,07,2,2,2,2,2,2,2,2,2,2,2,2*,2,2,2
,08,2,2,2,2,2,2,2,2,2,2,2,2*,2,2,2
,09,2,3,2,2,2,2,2,2,2,2,2,2*,3,3,2
,10,2,3,2,3,3,2,2,2,2,2,2,2*,3,3,3
,11,2,3,3,3,3,2,2,2,2,2,2,2*,3,3,3
,12,3*,3,3,3,2,2,2,2,2,2,2,2*,3,3,3
,13,3*,3,3,3,3,2,2,2,2,2,2,2*,3,3,3
,14,3*,3,3,3,3,3,2,2,2,3,3,2*,3,3,3
,15,3*,3*,3,3,3,3,3,3,2,3,3,3,3,3,3
,16,3,3*,3,3,3,3,3,3,2,3,3,3,3,3,3
,17,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3
,18,3,3,3,3,3,3,3,3,2,3,3,3,4,3,3
,19,3,3,3,3,3,3,3,3,2,3,3,3,4,3,3
,20,3,3,3,3,3,3,2,3,2,3,3,3,4,4,3
,21,3,3,3,3,3,3,2,3,2,3,3,4,4,4,3
,22,3,3,3,3,3,3,2,3,2,3,3,4,4,3,3
,23,3,3,3,3,3,3,2,3,2,3,3,4,4,3,3
,24,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3
,Daily Max,3,3,3,3,3,3,3,3,2,3,3,4,4,4,3
2015-10-07,01,2,3,3,3,3,3,2,2,2,3,3,3,3,3,3
,02,2,3,3,3,2,2,2,2,2,2,2,3,3,3,2
,03,2,3,3,2,2,2,2,2,2,2,2,3,3,2,2
,04,2,3,3,2,2,2,2,2,2,2,2,3,3,2,2
,05,2,3,3,2,2,2,2*,2,2,2,2,3,3,2,2
,06,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2
,07,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2
,08,2,2,3,2,2,2,2,2,2,2,2,3,3,2,2
,09,2,2,3,2,3,2,2,2,2,2,2,3,3,3,3
,10,2,2,3,3,3,2,2,2,2,2,2,3,3,3,3
,11,2,2,3,3,3,2,2,2,2,2,2,3,4,3,3
,12,2,2,3,3,2,2,2,2,2,2,2,2,3,3,3
,13,2,2,3,3,2,2,2,2,2,2,2,3,3*,3,3
,14,2,3,3*,3,2,2,2,2,2*,2,2,3,3*,3,3
,15,2,3,3*,3,3,2,2,2,2*,2,2,3,3*,3,3
,16,2,3,3*,3,3,3,2,2,2,2,2,3,4*,3,3
,17,2,3,3,3,3,3,2,2,2,2,2,3,3,3,3
,18,2,2,3,3,3,2,2,2,2,2,3,3,3,3,3
,19,2,2,3,3,3,2,2,2,2,2,3,3,3,3,3
,20,2,2,3,3,3,2,2,2,2,2,3,2,4,3,3
,21,2,2,3,3,3,2,2,2,1,2,3,2,4,3,3
,22,2,2,3,2,3,2,2,2,1,2,2,2,4,2,3
,23,2,2,3,2,2,2,2,2,1,2,2,2,4,2,3
,24,2,2,2,2,2,2,2,2,1,2,2,2,4,2,3
,Daily Max,2,3,3,3,3,3,2,2,2,3,3,3,4,3,3
2015-10-08,01,2,2,3,2,2,2,2,2,1,2,2,2,3,2,2
,02,2,2,2,3,2,2,2,2,1,2,2,1,3,2,2
,03,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2
,04,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2
,05,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2
,06,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2
,07,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2
,08,2,2,3,2,2,2,2,2,1,2,2,1,3,2,2
,09,2,2,3,2,3,2,2,2,2,2,2,2,4,3,3
,10,2,2,4,2,3,3,3,2,2,2,2,2,4,3,3
,11,3,3,4,3,4,3,3,3,3,3,2,2,5,3,4
,12,4,4,5,4,5,4,5,5,5,4,3,3,5,5*,5
,13,6,5,5,5,6,6,6,6,6,5,5,4,7,6*,6
,14,8,7,7,7,8,8,8,8,7,8,7,5,8,8*,8
,15,8,8,9,8,9,9,9*,8,8,9,9,4,9,9*,9
,16,8,9,10,9,9,10,9*,8,7,10,9,5,9,9,9
,17,8,9,10,9,10,9,9*,8,8,9,9,6,9,8,9
,18,7,8,10,9,9,9,8*,7,8,9,9,7,9,8,8
,19,7,7,9,8,8,8,8*,7,8,8,8,6,9,9,8
,20,7,7,9,7,7,6,7*,6,7,7,7,5,9,9,8
,21,6,6*,8,6,6,5,6*,5,6,5,6,4,8,9,7
,22,6,5*,6,5,5,5,4,5,4,5,5,4,7,7,6
,23,5,4,5,4,4,4,4,4,4,4,4*,3,6,6,5
,24,4,4,4,4,4,4,3,3,3,3,3*,3,5,5,4
,Daily Max,8,9,10,9,10,10,9,8,8,10,9,7,9,9,9
2015-10-09,01,3,3,4,3,3,3,3,3,3,3,3*,3,4,4,3
,02,3,3,3,3,3,3,3,3,3,3,3*,3,3,3,3
,03,3,3,3,3,3,3,3,3,2,3,3*,3,3,3,3
,04,3,3,3,3,3,3,3,3,2,2,3*,3,3,3,2
,05,3,3,3,3,3,3,2,3,2,2,3*,3,2,3,2
,06,3,3,3,3,3,3,3,3,2,2,3*,3,2,3,2
,07,3,3,3,3,3,3,3,3,2,2,3*,3,3,3,2
,08,3,3,3,3,3,3,3,3,3,2,3*,3,3,3,3
,09,3,3,3,3,3,3,3,3,3,3,3*,3,4,4,3
,10,3,3,4,3,3,3,3,3,3,3,3*,3,4,4,3
,11,3,3,4,3,4,3,4,4*,3,3,4*,4,4,5,3
,12,3,4,4,4,4,4,4,4*,4,4,4*,4,5,4,4
,13,4,4,5,4,5,5,5,5*,5,5,5*,4,5,5,4
,14,5,4,5,5,6,5,6,7*,6,6,6*,5,6,6,5
,15,7,5,6,7,6,7,8,8,8,6,6*,5,7,7,7
,16,8,5,6,7,7,8,8,8,8,6,6,5,7,7,7
,17,6*,5,5,7,7,8,8,8,8,6,6,5,6,6,7
,18,6*,4,5,6,6,8,6,7,8,5,5,5,5,6,6
,19,5,4,5,5,6,6,5,6,7,5,5,5,5,5,5
,20,5,4,5,5,5,5,5,6,6,5,4*,4,5,5,5
,21,4,4,5,5,5,5,4,5,5,4,4*,4,5,5,5
,22,4,4,4,4,4,4,4,4,4,4,4*,4,5,4,4
,23,4,3,4,4,4,4,3,4,4,3,4*,3,4,4,4
,24,4,3,4,3,3,3,3,4,3,3,3*,3,4,3,3
,Daily Max,8,5,6,7,7,8,8,8,8,6,6,5,7,7,7
2015-10-10,01,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3
,02,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,03,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,04,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,05,3,3,3,3,3,3,2,3,3,2,3,3,3,3,2
,06,3,3,3,3,2,2,2,3,2,2,3,2,3,3,2
,07,3,3,3,3,3,2,2,3,2,2,2,2,3,3,2
,08,3,3,3,3,3,2,2,3,2,2,2,2,3,3,2
,09,3,3,3,3,3,3,2,3,2,2,2,2,3,3,3
,10,3,3,3,3,3,3,2,3,2,2,3,2,4,3,3
,11,3,3,4,3,3,3,3,3,2,2,3,2,4,3,3
,12,3,3,4,3,3,3,3,3,3,3,3,3,4,4,3
,13,3,3,4,3,3,3,3,3,3,3,3,3,4,4,3
,14,3,3,4,3,3,3,3,3,3,3,3,3,5,4,3
,15,3,3,4,3,3,3,3,4,3,3,3,3,5,4,3
,16,3,3,4,3,3,3,4,4,3,3,3,3,5,4,3
,17,3,3,4,3,3,3,4,4,3,3,3,3,5,4,3
,18,3,3,4,3,3,3,4,4,3,3,3,3,5,5,3
,19,3,3,4,3,3,3,3,3,3,3,3,3,5,4,3
,20,3,3,3,3,3,3,3,3,3,3,3,3,5,4,3
,21,3,3,3,3,3,3,3,3,3,3,3,3,5,4,3
,22,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3
,23,3,3,4,3,3,3,3,4,3,3,3,4,4,3,3
,24,3,3,4,4,4,3,4,4,3,3,3,4,4,4,3
,Daily Max,3,3,4,4,4,3,4,4,3,3,3,4,5,5,3
2015-10-11,01,3,3,4,4,4,3,4,4,4,3,4,4,4,4,3
,02,3,3,4,4,4,3,3,4,3,3,3,4,4,3,3
,03,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3
,04,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,05,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,06,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3
,07,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3
,08,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,09,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,10,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3
,11,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3
,12,3,3,4,3,3,3,3,3,3,3,3,3,4,4,3
,13,3,3,4,3,3,3,3,3*,3,3,3,3,4,4,3
,14,3,3,4,3,3,3,3,3*,3,3,3,3,5,4,3
,15,3,3,4,3,4,3,3,3,3,3,3,3,5,4,3
,16,3,3,4,3,3,3,3,3,3,3,3,3,5,4,3
,17,3,3,4,3,3,3,3,4,3,3,3,3,5,4,3
,18,3,3,4,3,3,3,3,4,3,3,3,3,5,5,3
,19,3,3,4,3,3,3,3,4,3,3,3,3,5,4,3
,20,3,3,4,3,3,3,3,3,3,3,3,3,5,4,3
,21,3,3,4,3,3,3,3,3,3,3,3,3,5,4,3
,22,3,3,4,3,3,3,3,3,3,3,3,3,4,4,3
,23,3,3,4,3,3,3,3,3,3,3,3,3,4,4,3
,24,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3
,Daily Max,3,3,4,4,4,3,4,4,4,3,4,4,5,5,3
2015-10-12,01,3,3,3,3,3,3,3,3,3,2,3,3,4,3,3
,02,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3
,03,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3
,04,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3
,05,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3
,06,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3
,07,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3
,08,3,3,4,3,3,3,3,3,2,2,3,3,4,3,3
,09,3,3,4,3,3,3,3,3,2,2,3,3,4,4,4
,10,3,3,4,3,4,3,3,3,2,3,3,3,4,4,4
,11,3,3,4,4,4,4,3,4,3,3,3,3,4,4,4
,12,4,4,5,4,4,4,4,4,3,3,4,3,4,4,4*
,13,4,4,5,4,4,4,4,4,3,3*,4,4,4,5,4*
,14,4,4,5,4,5,4,4,5,4,4*,4,4,5,5,5*
,15,4,4,5,5,5,4,5,5,4,4,4,4,5,5,5*
,16,5,5,6,5,5,5,5,5,4,5,5,4,5,5,5*
,17,5,5,6,5,5,5,5,5,4,5,5,5,5,5,5
,18,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5
,19,5,5,5,5,5,4,5,5,4,4,5,5,5,5,6
,20,5,4,5,5,5,4,5,5,4,4,5,5,5,5,5
,21,4,4,5,5,4,4,4,5,4,4,4,5,5,5,5
,22,5,4,5,5,4,4,4,5,4,4,4,5,5,5,5
,23,5,4,5,5,4,4,4,4,4,4,4,4,5,5,5
,24,5,5,5,5,4,4,4,4,4,3,4,4,5,5,5
,Daily Max,5,5,6,5,5,5,5,5,4,5,5,5,5,5,6
2015-10-13,01,5,5,5,5,4,4,4,4,4,3,4,4,5,5,5
,02,5,5,5,5,4,4,3,4,3,3,4,3,5,5,5
,03,5,4,5,5,4,4,3,4,3,3,3,3,5,5,4
,04,5,4,5,5,4,4,3,4,3,3,3,4,4,5,5
,05,5,5,5,5,4,4,3,4,4,3,3,5,4,5,5
,06,5,5,6,4,4,5,4,3,4,3,3,6,5,5,5
,07,5,6,6,5,5,5,4,4,4,3,4,6,5,5,5
,08,6,6,6,5,5,5,4,4,4,3,4,6,6,5,5
,09,6,6,6,6,6,5,5,5,5,4,5,6,6,6,6
,10,6,6,7,6,6,6,5,5,5,5,5,6,6,6,6
,11,6,6,7,6,6,6,5,6,6,6,6,6,6,6,6
,12,7,7*,7,6,7,6,6,6,6,6,6,7,7,7,6
,13,7,7*,7,7,7,6,6,7,6,7,7,7,7,7,7
,14,7,7*,7,7,7,7,7,7,7,7,7,7,7,7,7
,15,7,7,7,7,7,7,7,8,7,7,7,8,7,7,7
,16,7,7,7,7,7,7,6,8,7,7,7*,8,7,7,7
,17,7,7,8,7,7,7,6,7,7,7,7*,8,7,7,7
,18,7,7,8,7,7,7,6,7,7,7,7*,8,7,7,7
,19,7,7,8,7,7,7,7,7,6,7,7*,8,7,7,8
,20,7,7,8,7,7,7,7,7,6,7,7*,8,8,7,7
,21,7,7,7,7,7,7,6,7,6,7,7*,8,7,7,7
,22,7,7,7,7,7,7,6,7,6,6,7*,7,7,7,7
,23,7,7,7,7,6,6,6,7,6,6,6*,7,7,6,6
,24,7,7,7,7,6,6,6,7,6,6,6*,7,7,6,6
,Daily Max,7,7,8,7,7,7,7,8,7,7,7,8,8,7,8
2015-10-14,01,7,7,7,6,6,6,5,7,6,5,6*,8,7,6,6
,02,7,7,7,7,6,6,5,7,6,5,5*,8,7,7,6
,03,7,7,7,7,6,6,5,6,6,5,5,8,7,7,6
,04,7,7,7,7,6,6,4,6,6,5,5,7,7,7,6
,05,7,7,7,7,6,7*,4,6,6,5,3,7,6,7,6
,06,7,7,7,7,6,6,4,6,6,5,4,7,6,7,6
,07,7,7,7,7,6,6,4,6,6,4,4,7,6,7,6
,08,7,6,7,7,6,6,5,6,6,5,4,7,7,7,6
,09,7,6,7,7,7,6,5,6,6,5,5,7,7,7,7
,10,7,7,8,7,7,7,6,6,6,6,6,7,7,7,7
,11,7,7*,8,7,7,7,6,7,7,7,7*,7,7,7,7
,12,7,7*,7,7,7,7,7,7,7,7,7*,8,7,7,7
,13,8,8*,8,7,7,7,8,8*,7,7,7*,8,7,8,8
,14,8,8*,8,7,8,8,8,8*,8,8,7*,8,8,8,8
,15,8,8*,8,8,8,8,9,9,8,8,8*,8,8,8,8
,16,8,8*,8,8,8,8,9,9,8,8,8*,8,8,8,8
,17,8,8*,8,8,8,8,8,9,8,8,8*,8,8,8,8
,18,8,8,8,8,8,8,8,9,8,8,8*,8,8,8,8
,19,7,7,7,8,8,8,8,8,7,8,8*,8,7,7,8
,20,7,7,7,7,7,7,7,8,6,7,7*,7,7,7,7
,21,6,6,6,7,6,6,7,7,6,6,6*,6,6,6,7
,22,6,6,6,6,6,6,6,7,6,6,6*,6,6,6,6
,23,6,6,6,6,6,5,6,6,5,5,5*,6,6,6,6
,24,6,5,6,6,6,5,6,6,5,5,5*,6,6,6,6
,Daily Max,8,8,8,8,8,8,9,9,8,8,8,8,8,8,8
2015-10-15,01,6,6,6,6,5,5,5,6,5,5,5*,7,6,6,6
,02,6,6,6,6,6,5,5,6,5,5,5*,7,6,6,6
,03,6,6,6,6,6,5,5,6,5,5,4*,7,6,6,6
,04,6,6,6,6,6,5,5,6,4,5,4*,6,5,6,6
,05,6,6,6,6,6,5,4,5,4,5,4*,6,5,5,6
,06,6,5,6,6,5,5,4,5,4,4,4*,6,5,5,5
,07,6,5,6,6,5,4,4,5,4,4,4*,6,5,5,5
,08,6,5,6,6,5,4,4,5,4,4,4*,6,5,5,5
,09,6,5,6,6,5,5,4,5,4,4,4*,6,6,6,5
,10,6,5,6,6,6,5,5,6,4,5,5,6,6,6,6
,11,6,6,6,6,6,6,6,6,5,6,6*,6,6,6,6
,12,6,6,6,6,6,6,7,7,6,7*,7*,7,6*,6,6
,13,6,7,6,6,7,7,8,8,8,7*,7*,7,6*,7,7
,14,7,7,7,6,7,7,9,9,9,7*,7*,7,6*,7,7
,15,7,7,7,7,8,8,10,10,10,8*,8,7,6*,7,7
,16,7,7,7,7,8,7*,10,10+,10,7*,7,7,7*,7,7
,17,7,7,7,8,8*,7*,10,10+,9,8*,7,8,8*,7,7
,18,7,7,7,8,8*,7,9,10+,8,7,7,8,8*,7,7
,19,7,7,7,7,8,7,8,9,7,7,7,8,8*,7,7
,20,7,7,7,7,7,6,7,8,7,7,7,8,7,7,7
,21,7,7,7,7,7,6,6,7,6,6,6,6,7,7,7
,22,7,6,7,7,7,5,6,6,5,6,6,5,7,7,7
,23,6,6,6,7,6,5,5,6,5,5,5,5,7,6,7
,24,6,6,6,7,6,5,5,6,5,5,5,4,6,6,6
,Daily Max,7,7,7,8,8,8,10,10+,10,8,8,8,8,7,7
2015-10-16,01,6,6,6,6,5,5,5,6,5,5,5,4,6,6,6
,02,6,5,6,6,5,5,4,5,5,5,5,4,6,5,6
,03,6,5,6,6,5,5,4,5,4,4,5,4,5,5,6
,04,6,5,6,5,5,5,4,5,4,4,5,4,5,5,5
,05,6,5,6,5,5,5,4,5,4,4,4,3,5,5,5
,06,6,5,6,5,5,5,4,4,4,3,4,3,5,5,5
,07,5,5,6,5,5,5,4,4,3,3,4,3,5,5,5
,08,5,5,6,5,5,5,4,5,3,3,4,4,6,6,6
,09,5,5,6,5,5,5,4,5,4,4,4,4,6,6,6
,10,6,5,6,6,5,5,5,6,5,5,5,5,6,7,6
,11,6,5,6,6,6,6,6,6*,6,5,6*,6,6,7,6
,12,6,6,6,6,6,6,7,7*,7,6*,6*,6,6,7,6
,13,6,6,7,6,6,6,8,8*,7,6*,6*,7,7,7,6
,14,7,7,7,6,7,6,8,9*,8,7*,6*,8,7,8,7
,15,7,7,7,7,8,7,9,10,10,7*,7*,8,8,8,7
